eeg_feature,model,hidden_channels,window_size,batch_size,learning_rate,dropout_rate,weight_decay,activation_funct,number_train_samples,number_val_samples,number_test_samples,mean_test_loss,test_acc,test_f1,test_prec,test_reca,test_roc,pytorch_total_params,train_time,best_epoch
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.9545779004962576)","('test_acc', 0.5991766865290488)","('test_f1', 0.5256050408740234)","('test_prec', 0.527521676657422)","('test_reca', 0.5991766865290487)","('test_roc', 0.8959223455791689)","('pytorch_total_params', 34016)","('train_time', 106.27603340148926)","('best_epoch', 202)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.9246126412584266)","('test_acc', 0.6118855075547989)","('test_f1', 0.5642831489556686)","('test_prec', 0.5717133911971496)","('test_reca', 0.6118855075547989)","('test_roc', 0.9328403811117337)","('pytorch_total_params', 34016)","('train_time', 203.00284504890442)","('best_epoch', 406)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.911361000390224)","('test_acc', 0.6274473292189827)","('test_f1', 0.5742319905367281)","('test_prec', 0.5981112411653988)","('test_reca', 0.6274473292189827)","('test_roc', 0.9438169058268358)","('pytorch_total_params', 34016)","('train_time', 312.3889331817627)","('best_epoch', 647)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.971534568392284)","('test_acc', 0.5681461481166206)","('test_f1', 0.49381871869177185)","('test_prec', 0.49940787103936496)","('test_reca', 0.5681461481166206)","('test_roc', 0.8935660268371304)","('pytorch_total_params', 34016)","('train_time', 124.1956479549408)","('best_epoch', 240)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.976570239369477)","('test_acc', 0.5586361459885082)","('test_f1', 0.4914414595676836)","('test_prec', 0.5233110492725072)","('test_reca', 0.5586361459885083)","('test_roc', 0.9094216090413555)","('pytorch_total_params', 34016)","('train_time', 165.01074934005737)","('best_epoch', 319)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8378391700695107)","('test_acc', 0.7036869546712067)","('test_f1', 0.6637529441171806)","('test_prec', 0.7065042744943832)","('test_reca', 0.7036869546712067)","('test_roc', 0.967405459555258)","('pytorch_total_params', 133536)","('train_time', 631.4096252918243)","('best_epoch', 1323)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.881969391145359)","('test_acc', 0.6618163439029581)","('test_f1', 0.6181668287887353)","('test_prec', 0.6209887720856238)","('test_reca', 0.6618163439029581)","('test_roc', 0.9510459208783648)","('pytorch_total_params', 133536)","('train_time', 89.49061965942383)","('best_epoch', 161)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8489251193860206)","('test_acc', 0.7004016812087678)","('test_f1', 0.6463082057837495)","('test_prec', 0.6380765045427861)","('test_reca', 0.7004016812087679)","('test_roc', 0.9500451252317772)","('pytorch_total_params', 133536)","('train_time', 88.79953169822693)","('best_epoch', 160)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.7740369027004417)","('test_acc', 0.7573153862523941)","('test_f1', 0.7342177873833508)","('test_prec', 0.7702609365820733)","('test_reca', 0.7573153862523941)","('test_roc', 0.9780932223478763)","('pytorch_total_params', 133536)","('train_time', 1572.4987862110138)","('best_epoch', 3323)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.932047902535672)","('test_acc', 0.6277000425622473)","('test_f1', 0.5644213626942469)","('test_prec', 0.5853937948867337)","('test_reca', 0.6277000425622473)","('test_roc', 0.937290977576842)","('pytorch_total_params', 133536)","('train_time', 41.12464118003845)","('best_epoch', 60)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.909952545399411)","('test_acc', 0.6225526707810173)","('test_f1', 0.5787805309316015)","('test_prec', 0.5960991711686767)","('test_reca', 0.6225526707810172)","('test_roc', 0.931400522817481)","('pytorch_total_params', 133536)","('train_time', 118.83780670166016)","('best_epoch', 224)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8251080678153175)","('test_acc', 0.7304280165992765)","('test_f1', 0.7068716174010385)","('test_prec', 0.737396778202033)","('test_reca', 0.7304280165992764)","('test_roc', 0.9710522348820446)","('pytorch_total_params', 133536)","('train_time', 303.284273147583)","('best_epoch', 632)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.96972164082309)","('test_acc', 0.573606086401362)","('test_f1', 0.5082601827760487)","('test_prec', 0.5250113835290133)","('test_reca', 0.573606086401362)","('test_roc', 0.9291294092084167)","('pytorch_total_params', 133536)","('train_time', 58.83815884590149)","('best_epoch', 93)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8896811648261473)","('test_acc', 0.6437473398595446)","('test_f1', 0.5966001635647138)","('test_prec', 0.6288386416566287)","('test_reca', 0.6437473398595446)","('test_roc', 0.9285165551247829)","('pytorch_total_params', 133536)","('train_time', 111.48045563697815)","('best_epoch', 212)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8832473336039364)","('test_acc', 0.6655604915939561)","('test_f1', 0.6249403950219329)","('test_prec', 0.6421901640988139)","('test_reca', 0.6655604915939561)","('test_roc', 0.945217488019892)","('pytorch_total_params', 133536)","('train_time', 149.23916006088257)","('best_epoch', 292)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8151473196345864)","('test_acc', 0.732835443711428)","('test_f1', 0.7009606848134402)","('test_prec', 0.7224333720046587)","('test_reca', 0.732835443711428)","('test_roc', 0.9641854648254585)","('pytorch_total_params', 133536)","('train_time', 100.66854763031006)","('best_epoch', 189)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.876891811519614)","('test_acc', 0.6708807725047883)","('test_f1', 0.634415102412115)","('test_prec', 0.6638985460916611)","('test_reca', 0.6708807725047883)","('test_roc', 0.9479999263139505)","('pytorch_total_params', 133536)","('train_time', 80.59655261039734)","('best_epoch', 147)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.9116370019113087)","('test_acc', 0.6509895722494148)","('test_f1', 0.616444232036496)","('test_prec', 0.6384805624390957)","('test_reca', 0.6509895722494148)","('test_roc', 0.9430195420151615)","('pytorch_total_params', 133536)","('train_time', 172.14427399635315)","('best_epoch', 349)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8649750609782485)","('test_acc', 0.6853918386890828)","('test_f1', 0.6501577605417344)","('test_prec', 0.7062140644826247)","('test_reca', 0.6853918386890827)","('test_roc', 0.9601853932981058)","('pytorch_total_params', 133536)","('train_time', 54.443867444992065)","('best_epoch', 89)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 64)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8618599301730097)","('test_acc', 0.6782227601617365)","('test_f1', 0.648143480835371)","('test_prec', 0.6742609321231527)","('test_reca', 0.6782227601617365)","('test_roc', 0.940460209559024)","('pytorch_total_params', 133536)","('train_time', 103.47467565536499)","('best_epoch', 190)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8692824689092267)","('test_acc', 0.6620358054905299)","('test_f1', 0.6210815756997317)","('test_prec', 0.6719676553535299)","('test_reca', 0.66203580549053)","('test_roc', 0.9685475667974711)","('pytorch_total_params', 529184)","('train_time', 1126.3744504451752)","('best_epoch', 2365)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.902794772829241)","('test_acc', 0.644565333049585)","('test_f1', 0.5961010616279468)","('test_prec', 0.616196990929458)","('test_reca', 0.6445653330495851)","('test_roc', 0.9284818873235263)","('pytorch_total_params', 529184)","('train_time', 53.03097128868103)","('best_epoch', 78)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.94908966904474)","('test_acc', 0.5865875718237923)","('test_f1', 0.5436089655912262)","('test_prec', 0.5925925659951404)","('test_reca', 0.5865875718237923)","('test_roc', 0.9250838762588773)","('pytorch_total_params', 529184)","('train_time', 69.23496294021606)","('best_epoch', 114)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8747332412198543)","('test_acc', 0.6889497765482018)","('test_f1', 0.6557449846850911)","('test_prec', 0.6767422294848724)","('test_reca', 0.6889497765482018)","('test_roc', 0.960327421659226)","('pytorch_total_params', 529184)","('train_time', 295.4973609447479)","('best_epoch', 589)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8597463826773954)","('test_acc', 0.6827383485848053)","('test_f1', 0.6393162997238133)","('test_prec', 0.6670864292116647)","('test_reca', 0.6827383485848053)","('test_roc', 0.9674108939160172)","('pytorch_total_params', 529184)","('train_time', 48.952394008636475)","('best_epoch', 76)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.01)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8814239052920474)","('test_acc', 0.6585709725473505)","('test_f1', 0.6261263607817933)","('test_prec', 0.663500659723262)","('test_reca', 0.6585709725473505)","('test_roc', 0.9576387742074243)","('pytorch_total_params', 529184)","('train_time', 92.26449298858643)","('best_epoch', 162)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.9125549739207277)","('test_acc', 0.6166937114279634)","('test_f1', 0.5707822272111489)","('test_prec', 0.5832873606519591)","('test_reca', 0.6166937114279634)","('test_roc', 0.9391820306650109)","('pytorch_total_params', 529184)","('train_time', 310.81672716140747)","('best_epoch', 643)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8819916435291626)","('test_acc', 0.6618362949563737)","('test_f1', 0.6237324941175415)","('test_prec', 0.6446614736521221)","('test_reca', 0.6618362949563736)","('test_roc', 0.9590114917994628)","('pytorch_total_params', 529184)","('train_time', 48.18388867378235)","('best_epoch', 75)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.04)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8336932753268442)","('test_acc', 0.7059148223026176)","('test_f1', 0.6595813119340547)","('test_prec', 0.6532309369469765)","('test_reca', 0.7059148223026176)","('test_roc', 0.954964276802184)","('pytorch_total_params', 529184)","('train_time', 53.26870346069336)","('best_epoch', 84)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.939949773275794)","('test_acc', 0.5986047563311343)","('test_f1', 0.5486424543817061)","('test_prec', 0.610244166112634)","('test_reca', 0.5986047563311343)","('test_roc', 0.9230646539041435)","('pytorch_total_params', 529184)","('train_time', 42.25286245346069)","('best_epoch', 63)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8253298974285785)","('test_acc', 0.7253937007874016)","('test_f1', 0.6987402417629736)","('test_prec', 0.7171342133966532)","('test_reca', 0.7253937007874016)","('test_roc', 0.9752072321438288)","('pytorch_total_params', 529184)","('train_time', 37.898427963256836)","('best_epoch', 52)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.16)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.9474421476754618)","('test_acc', 0.597726909980847)","('test_f1', 0.5490791484676347)","('test_prec', 0.5869565382220324)","('test_reca', 0.5977269099808471)","('test_roc', 0.9393670147594129)","('pytorch_total_params', 529184)","('train_time', 43.88404655456543)","('best_epoch', 70)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.890685526531639)","('test_acc', 0.6600140987444137)","('test_f1', 0.6011722673178999)","('test_prec', 0.6227532315692452)","('test_reca', 0.6600140987444137)","('test_roc', 0.9349725732641749)","('pytorch_total_params', 529184)","('train_time', 64.34834384918213)","('best_epoch', 107)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.25)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.868231277994512)","('test_acc', 0.6840950202170675)","('test_f1', 0.6392537710442368)","('test_prec', 0.6323900952423024)","('test_reca', 0.6840950202170675)","('test_roc', 0.9495840826278072)","('pytorch_total_params', 529184)","('train_time', 50.209158420562744)","('best_epoch', 78)"
"('eeg_feature', 'wav')","('model', 'GIN')","('hidden_channels', 128)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.5)","('weight_decay', 0.64)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.882624596274896)","('test_acc', 0.6641373164503086)","('test_f1', 0.634080341165097)","('test_prec', 0.6841657148545661)","('test_reca', 0.6641373164503086)","('test_roc', 0.969246471112555)","('pytorch_total_params', 529184)","('train_time', 68.18475651741028)","('best_epoch', 118)"
"('eeg_feature', 'psd')","('model', 'GIN')","('hidden_channels', 32)","('window_size', 0.5)","('batch_size', 16)","('learning_rate', 0.0005)","('dropout_rate', 0.0)","('weight_decay', 0.0)","('activation_funct', 'relu')","('number_train_samples', 1)","('number_val_samples', 100)","('number_test_samples', 4699)","('mean_test_loss', 2.8708718524737216)","('test_acc', 0.6782427112151521)","('test_f1', 0.6310763489430777)","('test_prec', 0.6248247199163902)","('test_reca', 0.6782427112151521)","('test_roc', 0.9477658801464426)","('pytorch_total_params', 34016)","('train_time', 376.12803649902344)","('best_epoch', 793)"
